id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ10,2026-04-01,cafes,espresso,1339,8.57,1.76
LJ10,2026-04-01,geladas,frappe turmalina,519,21.25,7.28
LJ10,2026-04-01,cafe,latte,1080,15.99,3.83
LJ10,2026-04-01,bebidas geladas,limonada suica,324,13.65,4.47
LJ10,2026-04-01,cafe,mocha,581,18.83,4.8
LJ10,2026-04-01,salgados,pao de queijo 2 un,1056,12.08,5.98
LJ10,2026-04-01,salgados,sanduiche de frango,453,27.6,16.05
LJ10,2026-04-01,doces,torta de limao fatia,273,17.1,7.08
LJ10,2026-05-01,doces,bolo de cenoura fatia,363,13.46,5.86
LJ10,2026-05-01,doces,brownie,651,14.29,5.93
LJ10,2026-05-01,graos e varejo,cafe em graos 250g,173,42.62,27.59
LJ10,2026-05-01,varejo,cafe em graos 500g,119,72.37,48.91
LJ10,2026-05-01,graos e varejo,caneca turmalina,59,57.45,36.31
LJ10,2026-05-01,cafes,cappuccino,1351,15.66,3.56
LJ10,2026-05-01,graos e varejo,capsulas 10 un,147,38.08,25.83
LJ10,2026-05-01,bebidas geladas,cha gelado da casa,409,12.95,4.1
LJ10,2026-05-01,cafe,coado 300ml,1277,10.99,2.24
LJ10,2026-05-01,bebidas geladas,cold brew 400ml,862,16.89,5.25
LJ10,2026-05-01,doces,cookie de castanha,609,10.9,4.72
LJ10,2026-05-01,salgados,croissant de queijo,704,17.61,9.4
LJ10,2026-05-01,salgados,empada de palmito,425,15.07,7.98
LJ10,2026-05-01,cafe,espresso,1608,8.26,1.73
LJ10,2026-05-01,bebidas geladas,frappe turmalina,652,21.27,7.54
LJ10,2026-05-01,cafe,latte,1240,15.96,3.68
LJ10,2026-05-01,geladas,limonada suica,364,14.34,4.55
LJ10,2026-05-01,cafe,mocha,649,18.64,4.96
LJ10,2026-05-01,salgados,pao de queijo 2 un,1210,11.83,6.42
LJ10,2026-05-01,salgados,sanduiche de frango,560,27.74,15.47
LJ10,2026-05-01,doces,torta de limao fatia,316,16.64,7.41
LJ10,2026-06-01,doces,bolo de cenoura fatia,459,13.4,5.66
LJ10,2026-06-01,doces,brownie,661,14.08,5.94
LJ10,2026-06-01,graos e varejo,cafe em graos 250g,199,42.8,26.42
LJ10,2026-06-01,varejo,cafe em graos 500g,122,74.83,48.02
LJ10,2026-06-01,graos e varejo,caneca turmalina,67,57.67,38.86
LJ10,2026-06-01,cafe,cappuccino,1362,15.16,3.6
LJ10,2026-06-01,graos e varejo,capsulas 10 un,143,37.04,26.53
LJ10,2026-06-01,geladas,cha gelado da casa,468,12.86,4.38
LJ10,2026-06-01,cafes,coado 300ml,1423,10.92,2.3
LJ10,2026-06-01,geladas,cold brew 400ml,848,17.44,5.1
LJ10,2026-06-01,doces,cookie de castanha,575,11.03,4.47
LJ10,2026-06-01,salgados,croissant de queijo,797,17.98,9.86
LJ10,2026-06-01,salgados,empada de palmito,482,15.09,8.25
LJ10,2026-06-01,cafe,espresso,1459,8.7,1.68
LJ10,2026-06-01,geladas,frappe turmalina,622,21.16,7.62
LJ10,2026-06-01,cafe,latte,1322,15.62,3.91
LJ10,2026-06-01,geladas,limonada suica,400,13.94,4.58
LJ10,2026-06-01,cafe,mocha,719,18.21,4.88
LJ10,2026-06-01,salgados,pao de queijo 2 un,1559,11.73,6.18
LJ10,2026-06-01,salgados,sanduiche de frango,522,27.28,15.52
LJ10,2026-06-01,doces,torta de limao fatia,326,17.19,7.51
LJ11,2026-01-01,doces,bolo de cenoura fatia,99,13.13,5.84
LJ11,2026-01-01,doces,brownie,137,13.9,5.96
LJ11,2026-01-01,varejo,cafe em graos 250g,16,42.03,26.95
LJ11,2026-01-01,graos e varejo,cafe em graos 500g,9,75.44,49.39
LJ11,2026-01-01,varejo,caneca turmalina,5,59.39,39.3
LJ11,2026-01-01,cafe,cappuccino,846,15.72,3.73
LJ11,2026-01-01,graos e varejo,capsulas 10 un,12,38.19,26.3
LJ11,2026-01-01,bebidas geladas,cha gelado da casa,197,12.81,4.38
LJ11,2026-01-01,cafe,coado 300ml,906,10.89,2.22
LJ11,2026-01-01,bebidas geladas,cold brew 400ml,367,17.24,4.85
LJ11,2026-01-01,doces,cookie de castanha,142,11.17,4.71
LJ11,2026-01-01,salgados,croissant de queijo,258,18.15,9.8
LJ11,2026-01-01,salgados,empada de palmito,171,14.89,8.12
LJ11,2026-01-01,cafe,espresso,1043,8.74,1.71
LJ11,2026-01-01,bebidas geladas,frappe turmalina,276,20.45,7.44
LJ11,2026-01-01,cafes,latte,715,15.64,3.88
LJ11,2026-01-01,bebidas geladas,limonada suica,157,13.73,4.39
LJ11,2026-01-01,cafe,mocha,479,18.48,4.84
LJ11,2026-01-01,salgados,pao de queijo 2 un,468,11.94,6.48
LJ11,2026-01-01,salgados,sanduiche de frango,203,26.88,15.85
LJ11,2026-01-01,doces,torta de limao fatia,71,16.5,7.52
LJ11,2026-02-01,doces,bolo de cenoura fatia,99,13.44,5.74
LJ11,2026-02-01,doces,brownie,161,14.12,6.3
LJ11,2026-02-01,varejo,cafe em graos 250g,17,41.2,27.96
LJ11,2026-02-01,varejo,cafe em graos 500g,10,75.16,48.04
LJ11,2026-02-01,graos e varejo,caneca turmalina,5,58.89,39.56
LJ11,2026-02-01,cafe,cappuccino,951,15.24,3.49
LJ11,2026-02-01,varejo,capsulas 10 un,12,39.07,25.91
LJ11,2026-02-01,bebidas geladas,cha gelado da casa,190,12.74,4.21
LJ11,2026-02-01,cafes,coado 300ml,903,11.0,2.31
LJ11,2026-02-01,bebidas geladas,cold brew 400ml,353,17.44,5.23
LJ11,2026-02-01,doces,cookie de castanha,154,10.88,4.54
LJ11,2026-02-01,salgados,croissant de queijo,297,17.66,9.56
LJ11,2026-02-01,salgados,empada de palmito,171,15.28,8.41
LJ11,2026-02-01,cafe,espresso,1110,8.62,1.75
LJ11,2026-02-01,bebidas geladas,frappe turmalina,308,21.18,7.66
LJ11,2026-02-01,cafes,latte,786,15.93,3.98
LJ11,2026-02-01,geladas,limonada suica,175,14.28,4.78
LJ11,2026-02-01,cafe,mocha,511,19.0,5.1
LJ11,2026-02-01,salgados,pao de queijo 2 un,491,12.33,6.49
LJ11,2026-02-01,salgados,sanduiche de frango,187,26.46,15.02
LJ11,2026-02-01,doces,torta de limao fatia,90,17.04,7.46
LJ11,2026-03-01,doces,bolo de cenoura fatia,130,13.8,5.44
LJ11,2026-03-01,doces,brownie,189,13.65,5.94
LJ11,2026-03-01,graos e varejo,cafe em graos 250g,20,42.09,28.07
LJ11,2026-03-01,graos e varejo,cafe em graos 500g,13,73.79,49.51
LJ11,2026-03-01,graos e varejo,caneca turmalina,7,59.52,36.83
LJ11,2026-03-01,cafe,cappuccino,1352,15.36,3.51
LJ11,2026-03-01,varejo,capsulas 10 un,15,37.64,26.49
LJ11,2026-03-01,geladas,cha gelado da casa,278,12.69,4.07
LJ11,2026-03-01,cafe,coado 300ml,1145,11.1,2.41
LJ11,2026-03-01,geladas,cold brew 400ml,460,17.09,5.33
LJ11,2026-03-01,doces,cookie de castanha,183,11.06,4.9
LJ11,2026-03-01,salgados,croissant de queijo,325,18.37,9.98
LJ11,2026-03-01,salgados,empada de palmito,218,15.14,7.77
LJ11,2026-03-01,cafe,espresso,1281,8.59,1.77
LJ11,2026-03-01,bebidas geladas,frappe turmalina,362,20.55,7.48
LJ11,2026-03-01,cafe,latte,1164,16.28,3.75
LJ11,2026-03-01,bebidas geladas,limonada suica,215,14.37,4.55
LJ11,2026-03-01,cafe,mocha,615,19.04,5.14
LJ11,2026-03-01,salgados,pao de queijo 2 un,626,11.66,6.38
LJ11,2026-03-01,salgados,sanduiche de frango,277,27.18,15.9
LJ11,2026-03-01,doces,torta de limao fatia,107,17.17,7.34
LJ11,2026-04-01,doces,bolo de cenoura fatia,158,13.26,5.57
LJ11,2026-04-01,doces,brownie,253,13.76,6.03
LJ11,2026-04-01,graos e varejo,cafe em graos 250g,22,41.83,27.38
LJ11,2026-04-01,graos e varejo,cafe em graos 500g,16,72.54,47.11
LJ11,2026-04-01,varejo,caneca turmalina,8,58.63,37.87
LJ11,2026-04-01,cafe,cappuccino,1408,15.48,3.77
LJ11,2026-04-01,graos e varejo,capsulas 10 un,20,36.89,27.59
LJ11,2026-04-01,bebidas geladas,cha gelado da casa,311,12.92,4.37
LJ11,2026-04-01,cafe,coado 300ml,1355,10.67,2.36
LJ11,2026-04-01,bebidas geladas,cold brew 400ml,590,17.05,5.27
LJ11,2026-04-01,doces,cookie de castanha,202,11.27,4.64
LJ11,2026-04-01,salgados,croissant de queijo,373,18.24,9.32
LJ11,2026-04-01,salgados,empada de palmito,248,15.31,8.42
LJ11,2026-04-01,cafe,espresso,1497,8.26,1.68
LJ11,2026-04-01,bebidas geladas,frappe turmalina,435,20.85,7.32
LJ11,2026-04-01,cafe,latte,1142,16.33,3.98
LJ11,2026-04-01,geladas,limonada suica,225,13.87,4.79
LJ11,2026-04-01,cafes,mocha,733,18.96,4.84
LJ11,2026-04-01,salgados,pao de queijo 2 un,720,11.95,6.2
LJ11,2026-04-01,salgados,sanduiche de frango,320,26.5,14.67
LJ11,2026-04-01,doces,torta de limao fatia,107,17.44,7.48
LJ11,2026-05-01,doces,bolo de cenoura fatia,151,13.47,5.66
LJ11,2026-05-01,doces,brownie,249,13.89,6.17
LJ11,2026-05-01,varejo,cafe em graos 250g,26,41.0,26.5
LJ11,2026-05-01,varejo,cafe em graos 500g,16,72.64,48.54
LJ11,2026-05-01,graos e varejo,caneca turmalina,8,60.65,38.62
LJ11,2026-05-01,cafe,cappuccino,1700,15.55,3.55
LJ11,2026-05-01,varejo,capsulas 10 un,18,39.11,26.27
LJ11,2026-05-01,geladas,cha gelado da casa,300,13.05,4.26
LJ11,2026-05-01,cafe,coado 300ml,1605,10.78,2.22
LJ11,2026-05-01,bebidas geladas,cold brew 400ml,565,16.76,5.07
LJ11,2026-05-01,doces,cookie de castanha,211,11.29,4.73
LJ11,2026-05-01,salgados,croissant de queijo,438,18.53,9.28
LJ11,2026-05-01,salgados,empada de palmito,266,14.85,8.35
LJ11,2026-05-01,cafe,espresso,1801,8.32,1.73
LJ11,2026-05-01,geladas,frappe turmalina,490,20.67,7.91
LJ11,2026-05-01,cafe,latte,1295,16.44,3.65
LJ11,2026-05-01,bebidas geladas,limonada suica,293,14.21,4.4
LJ11,2026-05-01,cafe,mocha,722,18.74,5.14
LJ11,2026-05-01,salgados,pao de queijo 2 un,783,11.85,6.0
LJ11,2026-05-01,salgados,sanduiche de frango,348,27.2,15.01
LJ11,2026-05-01,doces,torta de limao fatia,122,17.47,7.24
LJ11,2026-06-01,doces,bolo de cenoura fatia,194,13.39,5.59
LJ11,2026-06-01,doces,brownie,279,14.08,5.98
LJ11,2026-06-01,varejo,cafe em graos 250g,29,41.25,28.18
LJ11,2026-06-01,graos e varejo,cafe em graos 500g,16,73.73,46.83
LJ11,2026-06-01,graos e varejo,caneca turmalina,10,59.79,37.71
LJ11,2026-06-01,cafes,cappuccino,1582,15.33,3.64
LJ11,2026-06-01,varejo,capsulas 10 un,22,38.39,25.73
LJ11,2026-06-01,bebidas geladas,cha gelado da casa,328,12.63,4.33
LJ11,2026-06-01,cafe,coado 300ml,1548,10.93,2.3
LJ11,2026-06-01,geladas,cold brew 400ml,614,16.89,4.94
LJ11,2026-06-01,doces,cookie de castanha,227,11.16,4.66
LJ11,2026-06-01,salgados,croissant de queijo,471,17.58,9.46
LJ11,2026-06-01,salgados,empada de palmito,274,14.93,8.12
LJ11,2026-06-01,cafe,espresso,1876,8.63,1.74
LJ11,2026-06-01,geladas,frappe turmalina,479,21.15,7.33
LJ11,2026-06-01,cafe,latte,1310,15.67,3.62
LJ11,2026-06-01,geladas,limonada suica,292,13.65,4.66
LJ11,2026-06-01,cafe,mocha,744,17.96,5.13
LJ11,2026-06-01,salgados,pao de queijo 2 un,870,12.27,6.39
LJ11,2026-06-01,salgados,sanduiche de frango,332,27.32,14.78
LJ11,2026-06-01,doces,torta de limao fatia,125,17.32,7.65
LJ12,2026-01-01,doces,bolo de cenoura fatia,92,13.63,5.67
LJ12,2026-01-01,doces,brownie,139,14.28,6.04
LJ12,2026-01-01,graos e varejo,cafe em graos 250g,44,41.01,27.17
LJ12,2026-01-01,graos e varejo,cafe em graos 500g,25,75.6,49.61
LJ12,2026-01-01,graos e varejo,caneca turmalina,14,57.76,37.19
LJ12,2026-01-01,cafe,cappuccino,280,15.66,3.72
LJ12,2026-01-01,varejo,capsulas 10 un,35,38.84,26.62
LJ12,2026-01-01,geladas,cha gelado da casa,81,12.88,4.15
LJ12,2026-01-01,cafe,coado 300ml,267,10.99,2.26
LJ12,2026-01-01,bebidas geladas,cold brew 400ml,141,16.72,5.27
LJ12,2026-01-01,doces,cookie de castanha,119,10.76,4.59
LJ12,2026-01-01,salgados,croissant de queijo,124,18.01,10.18
LJ12,2026-01-01,salgados,empada de palmito,92,14.73,8.12
LJ12,2026-01-01,cafe,espresso,307,8.4,1.67
LJ12,2026-01-01,bebidas geladas,frappe turmalina,113,20.82,7.71
LJ12,2026-01-01,cafe,latte,216,16.02,3.71
LJ12,2026-01-01,bebidas geladas,limonada suica,73,13.81,4.62
LJ12,2026-01-01,cafe,mocha,140,18.45,4.71
LJ12,2026-01-01,salgados,pao de queijo 2 un,237,12.29,6.48
LJ12,2026-01-01,salgados,sanduiche de frango,96,27.09,15.04
LJ12,2026-01-01,doces,torta de limao fatia,59,16.97,7.18
LJ12,2026-02-01,doces,bolo de cenoura fatia,209,13.68,5.47
LJ12,2026-02-01,doces,brownie,336,13.76,6.22
LJ12,2026-02-01,varejo,cafe em graos 250g,101,40.85,28.06
LJ12,2026-02-01,graos e varejo,cafe em graos 500g,69,76.15,48.4
LJ12,2026-02-01,graos e varejo,caneca turmalina,34,58.29,38.06
LJ12,2026-02-01,cafe,cappuccino,673,15.79,3.47
LJ12,2026-02-01,graos e varejo,capsulas 10 un,76,38.09,26.47
LJ12,2026-02-01,geladas,cha gelado da casa,196,12.93,4.22
LJ12,2026-02-01,cafes,coado 300ml,668,11.3,2.41
LJ12,2026-02-01,bebidas geladas,cold brew 400ml,352,16.75,5.19
LJ12,2026-02-01,doces,cookie de castanha,289,11.26,4.86
LJ12,2026-02-01,salgados,croissant de queijo,331,18.21,9.93
LJ12,2026-02-01,salgados,empada de palmito,211,15.26,8.3
LJ12,2026-02-01,cafes,espresso,719,8.66,1.77
LJ12,2026-02-01,bebidas geladas,frappe turmalina,292,21.49,7.87
LJ12,2026-02-01,cafe,latte,634,15.72,3.71
LJ12,2026-02-01,bebidas geladas,limonada suica,152,14.11,4.58
LJ12,2026-02-01,cafe,mocha,329,17.95,4.92
LJ12,2026-02-01,salgados,pao de queijo 2 un,671,12.35,5.99
LJ12,2026-02-01,salgados,sanduiche de frango,237,26.23,15.24
LJ12,2026-02-01,doces,torta de limao fatia,147,17.48,7.17
LJ12,2026-03-01,doces,bolo de cenoura fatia,310,13.74,5.47
LJ12,2026-03-01,doces,brownie,471,14.41,6.15
LJ12,2026-03-01,varejo,cafe em graos 250g,150,42.16,27.97
LJ12,2026-03-01,graos e varejo,cafe em graos 500g,94,72.25,51.1
LJ12,2026-03-01,graos e varejo,caneca turmalina,51,59.13,36.83
LJ12,2026-03-01,cafes,cappuccino,1006,15.73,3.77
LJ12,2026-03-01,graos e varejo,capsulas 10 un,113,39.1,25.47
LJ12,2026-03-01,geladas,cha gelado da casa,295,13.13,4.2
LJ12,2026-03-01,cafes,coado 300ml,875,11.31,2.41
LJ12,2026-03-01,bebidas geladas,cold brew 400ml,534,16.6,4.86
LJ12,2026-03-01,doces,cookie de castanha,372,10.87,4.89
LJ12,2026-03-01,salgados,croissant de queijo,421,17.68,9.51
LJ12,2026-03-01,salgados,empada de palmito,292,14.94,7.84
LJ12,2026-03-01,cafe,espresso,967,8.3,1.74
LJ12,2026-03-01,geladas,frappe turmalina,424,21.42,7.93
LJ12,2026-03-01,cafe,latte,846,15.66,3.82
LJ12,2026-03-01,bebidas geladas,limonada suica,213,13.83,4.42
LJ12,2026-03-01,cafe,mocha,423,18.82,4.95
LJ12,2026-03-01,salgados,pao de queijo 2 un,828,12.33,6.48
LJ12,2026-03-01,salgados,sanduiche de frango,300,26.66,16.04
LJ12,2026-03-01,doces,torta de limao fatia,208,16.57,7.23
LJ12,2026-04-01,doces,bolo de cenoura fatia,281,13.36,5.79
LJ12,2026-04-01,doces,brownie,464,13.67,5.9
LJ12,2026-04-01,graos e varejo,cafe em graos 250g,142,42.58,27.77
LJ12,2026-04-01,varejo,cafe em graos 500g,88,73.42,46.63
LJ12,2026-04-01,varejo,caneca turmalina,53,59.1,38.24
LJ12,2026-04-01,cafe,cappuccino,1084,15.66,3.5
LJ12,2026-04-01,varejo,capsulas 10 un,116,38.95,27.88
LJ12,2026-04-01,bebidas geladas,cha gelado da casa,293,13.23,4.41
LJ12,2026-04-01,cafe,coado 300ml,875,10.83,2.21
LJ12,2026-04-01,geladas,cold brew 400ml,500,17.15,4.97
LJ12,2026-04-01,doces,cookie de castanha,434,11.29,4.5
LJ12,2026-04-01,salgados,croissant de queijo,510,17.84,9.34
LJ12,2026-04-01,salgados,empada de palmito,294,14.65,8.01
LJ12,2026-04-01,cafes,espresso,1146,8.67,1.7
LJ12,2026-04-01,geladas,frappe turmalina,399,21.54,7.31
LJ12,2026-04-01,cafe,latte,893,15.64,3.71
LJ12,2026-04-01,bebidas geladas,limonada suica,267,14.16,4.62
LJ12,2026-04-01,cafe,mocha,456,18.73,4.69
LJ12,2026-04-01,salgados,pao de queijo 2 un,899,11.73,6.43
LJ12,2026-04-01,salgados,sanduiche de frango,335,27.41,15.29
LJ12,2026-04-01,doces,torta de limao fatia,230,17.28,7.03
LJ12,2026-05-01,doces,bolo de cenoura fatia,387,13.46,5.84
LJ12,2026-05-01,doces,brownie,634,13.94,6.15
LJ12,2026-05-01,graos e varejo,cafe em graos 250g,173,42.0,28.37
LJ12,2026-05-01,varejo,cafe em graos 500g,118,75.52,47.59
LJ12,2026-05-01,graos e varejo,caneca turmalina,62,60.0,39.49
LJ12,2026-05-01,cafe,cappuccino,1377,15.38,3.75
LJ12,2026-05-01,graos e varejo,capsulas 10 un,141,38.14,27.04
LJ12,2026-05-01,geladas,cha gelado da casa,343,12.78,4.1
LJ12,2026-05-01,cafe,coado 300ml,1214,10.81,2.19
LJ12,2026-05-01,bebidas geladas,cold brew 400ml,719,16.81,5.08
LJ12,2026-05-01,doces,cookie de castanha,565,10.76,4.71
LJ12,2026-05-01,salgados,croissant de queijo,539,18.28,9.65
LJ12,2026-05-01,salgados,empada de palmito,379,15.35,7.8
LJ12,2026-05-01,cafe,espresso,1386,8.69,1.64
LJ12,2026-05-01,bebidas geladas,frappe turmalina,485,20.87,7.24
LJ12,2026-05-01,cafes,latte,1002,15.52,3.96
LJ12,2026-05-01,geladas,limonada suica,328,14.01,4.44
LJ12,2026-05-01,cafe,mocha,656,18.97,4.8
LJ12,2026-05-01,salgados,pao de queijo 2 un,1243,12.31,6.34
LJ12,2026-05-01,salgados,sanduiche de frango,447,27.74,15.44
LJ12,2026-05-01,doces,torta de limao fatia,305,17.33,7.05
LJ12,2026-06-01,doces,bolo de cenoura fatia,393,13.13,5.45
LJ12,2026-06-01,doces,brownie,702,13.73,6.06
LJ12,2026-06-01,graos e varejo,cafe em graos 250g,198,42.39,27.43
LJ12,2026-06-01,graos e varejo,cafe em graos 500g,149,71.95,48.34
LJ12,2026-06-01,varejo,caneca turmalina,85,57.47,37.98
LJ12,2026-06-01,cafe,cappuccino,1468,15.52,3.74
LJ12,2026-06-01,varejo,capsulas 10 un,163,39.06,25.81
LJ12,2026-06-01,geladas,cha gelado da casa,431,13.0,4.09
LJ12,2026-06-01,cafe,coado 300ml,1325,11.16,2.35
LJ12,2026-06-01,geladas,cold brew 400ml,798,17.34,5.19
LJ12,2026-06-01,doces,cookie de castanha,639,10.7,4.71
LJ12,2026-06-01,salgados,croissant de queijo,607,17.63,9.36
LJ12,2026-06-01,salgados,empada de palmito,450,15.33,8.29
LJ12,2026-06-01,cafe,espresso,1717,8.32,1.69
LJ12,2026-06-01,geladas,frappe turmalina,576,21.3,7.93
LJ12,2026-06-01,cafe,latte,1117,15.97,3.61
LJ12,2026-06-01,bebidas geladas,limonada suica,355,14.28,4.74
LJ12,2026-06-01,cafe,mocha,632,17.98,4.84
LJ12,2026-06-01,salgados,pao de queijo 2 un,1376,11.7,6.26
LJ12,2026-06-01,salgados,sanduiche de frango,462,26.27,16.06
LJ12,2026-06-01,doces,torta de limao fatia,368,16.7,7.2
LJ13,2026-02-01,doces,bolo de cenoura fatia,36,13.87,5.45
LJ13,2026-02-01,doces,brownie,49,14.1,6.24
LJ13,2026-02-01,graos e varejo,cafe em graos 250g,12,41.43,28.63
LJ13,2026-02-01,varejo,cafe em graos 500g,8,72.88,46.89
LJ13,2026-02-01,varejo,caneca turmalina,4,60.57,38.06
LJ13,2026-02-01,cafe,cappuccino,120,15.29,3.46
LJ13,2026-02-01,graos e varejo,capsulas 10 un,9,37.67,26.06
LJ13,2026-02-01,bebidas geladas,cha gelado da casa,42,13.24,4.07
LJ13,2026-02-01,cafe,coado 300ml,103,11.13,2.34
LJ13,2026-02-01,geladas,cold brew 400ml,68,17.25,5.17
LJ13,2026-02-01,doces,cookie de castanha,46,11.23,4.66
LJ13,2026-02-01,salgados,croissant de queijo,68,17.6,9.8
LJ13,2026-02-01,salgados,empada de palmito,44,14.76,7.93
LJ13,2026-02-01,cafe,espresso,129,8.67,1.64
LJ13,2026-02-01,geladas,frappe turmalina,54,20.8,7.84
LJ13,2026-02-01,cafes,latte,98,16.29,3.83
LJ13,2026-02-01,bebidas geladas,limonada suica,35,14.17,4.62
LJ13,2026-02-01,cafe,mocha,56,18.34,4.74
LJ13,2026-02-01,salgados,pao de queijo 2 un,114,12.1,6.12
LJ13,2026-02-01,salgados,sanduiche de frango,44,26.23,14.94
LJ13,2026-02-01,doces,torta de limao fatia,23,16.68,7.32
LJ13,2026-03-01,doces,bolo de cenoura fatia,228,13.51,5.62
LJ13,2026-03-01,doces,brownie,341,13.92,6.09
LJ13,2026-03-01,varejo,cafe em graos 250g,75,43.25,27.97
LJ13,2026-03-01,varejo,cafe em graos 500g,48,75.76,48.96
LJ13,2026-03-01,graos e varejo,caneca turmalina,29,57.48,38.99
LJ13,2026-03-01,cafe,cappuccino,644,15.28,3.48
LJ13,2026-03-01,graos e varejo,capsulas 10 un,56,36.9,26.73
LJ13,2026-03-01,bebidas geladas,cha gelado da casa,254,13.2,4.19
LJ13,2026-03-01,cafe,coado 300ml,626,11.25,2.32
LJ13,2026-03-01,geladas,cold brew 400ml,423,16.99,4.91
LJ13,2026-03-01,doces,cookie de castanha,299,11.06,4.56
LJ13,2026-03-01,salgados,croissant de queijo,376,18.4,9.91
LJ13,2026-03-01,salgados,empada de palmito,279,14.74,7.78
LJ13,2026-03-01,cafe,espresso,796,8.61,1.64
LJ13,2026-03-01,geladas,frappe turmalina,327,21.35,7.65
LJ13,2026-03-01,cafe,latte,606,16.2,3.85
LJ13,2026-03-01,bebidas geladas,limonada suica,219,13.77,4.48
LJ13,2026-03-01,cafes,mocha,333,18.87,4.96
LJ13,2026-03-01,salgados,pao de queijo 2 un,810,12.25,6.02
LJ13,2026-03-01,salgados,sanduiche de frango,285,27.17,14.8
LJ13,2026-03-01,doces,torta de limao fatia,163,16.55,7.14
LJ13,2026-04-01,doces,bolo de cenoura fatia,251,13.64,5.77
LJ13,2026-04-01,doces,brownie,421,14.2,5.9
LJ13,2026-04-01,graos e varejo,cafe em graos 250g,89,42.87,27.77
LJ13,2026-04-01,varejo,cafe em graos 500g,55,74.03,48.98
LJ13,2026-04-01,varejo,caneca turmalina,35,59.27,38.28
LJ13,2026-04-01,cafe,cappuccino,801,15.69,3.59
LJ13,2026-04-01,graos e varejo,capsulas 10 un,71,37.33,26.16
LJ13,2026-04-01,bebidas geladas,cha gelado da casa,325,12.89,4.09
LJ13,2026-04-01,cafe,coado 300ml,742,10.86,2.38
LJ13,2026-04-01,bebidas geladas,cold brew 400ml,511,16.97,4.92
LJ13,2026-04-01,doces,cookie de castanha,372,11.32,4.57
LJ13,2026-04-01,salgados,croissant de queijo,439,18.29,9.22
LJ13,2026-04-01,salgados,empada de palmito,314,14.99,8.43
LJ13,2026-04-01,cafes,espresso,947,8.38,1.67
LJ13,2026-04-01,geladas,frappe turmalina,431,21.51,7.4
LJ13,2026-04-01,cafe,latte,649,16.1,3.7
LJ13,2026-04-01,bebidas geladas,limonada suica,242,13.7,4.43
LJ13,2026-04-01,cafe,mocha,396,18.06,5.09
LJ13,2026-04-01,salgados,pao de queijo 2 un,950,12.3,6.09
LJ13,2026-04-01,salgados,sanduiche de frango,389,26.24,14.74
LJ13,2026-04-01,doces,torta de limao fatia,191,16.54,7.24
LJ13,2026-05-01,doces,bolo de cenoura fatia,317,13.69,5.86
LJ13,2026-05-01,doces,brownie,511,14.24,6.38
LJ13,2026-05-01,graos e varejo,cafe em graos 250g,110,42.68,28.25
LJ13,2026-05-01,graos e varejo,cafe em graos 500g,79,72.42,46.85
LJ13,2026-05-01,graos e varejo,caneca turmalina,37,60.09,39.49
LJ13,2026-05-01,cafe,cappuccino,1087,15.35,3.58
LJ13,2026-05-01,graos e varejo,capsulas 10 un,85,37.31,26.39
LJ13,2026-05-01,bebidas geladas,cha gelado da casa,406,12.7,4.07
LJ13,2026-05-01,cafe,coado 300ml,984,11.12,2.21
LJ13,2026-05-01,bebidas geladas,cold brew 400ml,723,17.17,5.3
LJ13,2026-05-01,doces,cookie de castanha,412,11.06,4.77
LJ13,2026-05-01,salgados,croissant de queijo,543,17.96,9.69
LJ13,2026-05-01,salgados,empada de palmito,369,15.13,7.88
LJ13,2026-05-01,cafes,espresso,1219,8.51,1.74
LJ13,2026-05-01,geladas,frappe turmalina,574,21.34,7.29
LJ13,2026-05-01,cafe,latte,842,15.77,3.95
LJ13,2026-05-01,bebidas geladas,limonada suica,284,13.96,4.77
LJ13,2026-05-01,cafe,mocha,528,18.87,5.04
LJ13,2026-05-01,salgados,pao de queijo 2 un,1177,11.7,5.97
LJ13,2026-05-01,salgados,sanduiche de frango,428,27.77,15.7
LJ13,2026-05-01,doces,torta de limao fatia,259,16.95,7.53
LJ13,2026-06-01,doces,bolo de cenoura fatia,375,13.59,5.52
LJ13,2026-06-01,doces,brownie,578,14.0,6.15
LJ13,2026-06-01,varejo,cafe em graos 250g,124,41.6,27.43
LJ13,2026-06-01,graos e varejo,cafe em graos 500g,79,74.27,50.27
LJ13,2026-06-01,varejo,caneca turmalina,46,60.02,38.98
LJ13,2026-06-01,cafes,cappuccino,1117,15.31,3.49
LJ13,2026-06-01,graos e varejo,capsulas 10 un,98,38.71,25.96
LJ13,2026-06-01,bebidas geladas,cha gelado da casa,449,13.38,4.15
LJ13,2026-06-01,cafes,coado 300ml,1040,11.2,2.33
LJ13,2026-06-01,bebidas geladas,cold brew 400ml,825,16.87,4.89
LJ13,2026-06-01,doces,cookie de castanha,502,10.9,4.6
LJ13,2026-06-01,salgados,croissant de queijo,690,17.8,9.39
LJ13,2026-06-01,salgados,empada de palmito,424,14.93,8.33
LJ13,2026-06-01,cafe,espresso,1212,8.42,1.69
LJ13,2026-06-01,geladas,frappe turmalina,663,20.98,7.77
LJ13,2026-06-01,cafes,latte,917,16.13,3.85
LJ13,2026-06-01,bebidas geladas,limonada suica,376,13.89,4.42
LJ13,2026-06-01,cafe,mocha,574,18.12,4.73
LJ13,2026-06-01,salgados,pao de queijo 2 un,1236,12.32,5.99
LJ13,2026-06-01,salgados,sanduiche de frango,488,27.32,15.61
