data,id_loja,faturamento_bruto,descontos,num_tickets,horas_trabalhadas_equipe,custo_insumos,valor_desperdicio
2026-05-01,LJ09,4915.55,272.57,191,80.1,1407.25,59.09
2026-05-01,LJ11,4092.22,88.31,246,16.5,978.06,26.03
2026-05-01,LJ13,4966.97,195.03,188,61.7,1436.74,146.47
2026-05-02,LJ01,7323.53,956.95,272,77.1,2173.61,250.93
2026-05-02,LJ02,9266.34,399.94,324,62.3,2475.01,136.72
2026-05-02,LJ03,4225.43,225.76,168,61.6,1221.54,80.30
2026-05-02,LJ04,8531.58,309.80,318,53.4,2375.52,129.46
2026-05-02,LJ05,2446.60,49.86,141,18.8,637.42,13.77
2026-05-02,LJ06,4520.94,223.70,161,93.0,1253.48,40.68
2026-05-02,LJ07,6730.30,215.93,265,43.4,1907.82,92.01
2026-05-02,LJ08,4659.34,309.14,202,53.4,1669.22,120.89
2026-05-02,LJ09,3191.49,159.65,127,73.5,922.53,41.15
2026-05-02,LJ10,5362.48,197.93,208,89.9,1484.25,129.26
2026-05-02,LJ11,2280.12,43.14,145,12.8,530.22,11.68
2026-05-02,LJ12,5123.19,239.11,181,98.6,1463.09,138.61
2026-05-02,LJ13,5513.04,169.23,215,58.8,1506.44,156.83
2026-05-02,LJ14,3581.59,183.01,131,111.3,1048.53,118.99
2026-05-03,LJ01,3416.71,386.27,130,61.5,971.16,59.44
2026-05-03,LJ02,5956.70,300.34,214,58.5,1694.69,51.17
2026-05-03,LJ03,2213.53,134.13,87,58.8,614.51,41.39
2026-05-03,LJ04,6609.28,274.87,262,48.1,1864.36,61.56
2026-05-03,LJ05,1289.76,30.20,74,16.6,330.33,7.14
2026-05-03,LJ06,3455.14,164.70,114,81.1,939.12,38.68
2026-05-03,LJ07,5491.31,205.00,226,44.6,1436.25,66.97
2026-05-03,LJ08,2995.58,142.50,130,42.4,1040.53,83.10
2026-05-03,LJ09,2224.30,114.61,89,62.5,641.94,45.08
2026-05-03,LJ10,3531.89,188.01,135,69.3,967.42,88.52
2026-05-03,LJ11,1357.84,24.34,82,12.0,323.85,8.94
2026-05-03,LJ12,3371.25,201.14,118,86.5,899.55,115.58
2026-05-03,LJ13,4734.67,182.26,188,54.9,1366.88,168.83
2026-05-03,LJ14,2671.83,164.99,92,94.0,737.91,109.17
2026-05-04,LJ01,9059.07,1221.78,336,82.4,2525.01,263.30
2026-05-04,LJ02,5670.43,233.51,202,55.3,1620.82,43.89
2026-05-04,LJ03,4908.06,276.39,200,67.9,1497.82,103.34
2026-05-04,LJ04,5372.89,203.32,202,50.3,1584.39,59.18
2026-05-04,LJ05,3842.97,89.19,224,20.8,967.01,22.60
2026-05-04,LJ06,5731.21,326.17,200,87.8,1544.93,58.31
2026-05-04,LJ07,4088.93,177.14,168,39.1,1187.54,66.06
2026-05-04,LJ08,4879.02,299.27,225,53.2,1713.02,96.15
2026-05-04,LJ09,4002.70,173.71,154,84.7,1227.17,63.27
2026-05-04,LJ10,7327.86,274.77,265,89.4,2118.23,135.22
2026-05-04,LJ11,3563.20,56.03,220,14.2,882.12,14.94
2026-05-04,LJ12,7222.62,406.67,235,112.7,2129.43,243.90
2026-05-04,LJ13,3767.71,142.04,150,53.9,1137.32,82.58
2026-05-04,LJ14,4567.25,229.66,167,120.5,1322.61,134.20
2026-05-05,LJ01,7076.74,762.06,277,74.8,2176.91,208.59
2026-05-05,LJ02,5506.23,223.41,192,54.3,1538.87,50.74
2026-05-05,LJ03,4494.79,225.36,181,71.2,1296.87,89.59
2026-05-05,LJ04,6032.96,239.05,227,49.8,1752.00,99.33
2026-05-05,LJ05,3571.72,77.02,210,20.2,951.67,16.64
2026-05-05,LJ06,5776.62,260.44,197,98.3,1472.57,51.05
2026-05-05,LJ07,4623.28,190.20,185,42.9,1343.15,41.92
2026-05-05,LJ08,6758.56,343.67,289,53.6,2539.15,130.95
2026-05-05,LJ09,4518.15,213.70,168,85.9,1347.49,62.33
2026-05-05,LJ10,7380.12,294.96,281,90.3,2128.30,255.79
2026-05-05,LJ11,3572.76,63.04,225,15.9,881.96,23.95
2026-05-05,LJ12,7124.82,362.48,250,115.1,1987.38,167.29
2026-05-05,LJ13,3560.03,122.38,137,51.8,975.23,116.69
2026-05-05,LJ14,4727.77,249.18,160,121.1,1292.62,126.25
2026-05-06,LJ01,9534.86,1240.84,352,80.3,2852.89,193.42
2026-05-06,LJ02,5816.61,245.23,205,54.5,1666.06,52.36
2026-05-06,LJ03,5325.79,338.79,214,64.2,1544.89,90.37
2026-05-06,LJ04,5515.31,214.06,220,46.6,1636.14,78.82
2026-05-06,LJ05,3335.75,79.50,189,21.8,829.25,14.33
2026-05-06,LJ06,6345.99,255.30,212,92.0,1751.18,78.15
2026-05-06,LJ07,5030.38,187.30,189,42.2,1315.43,42.07
2026-05-06,LJ08,5541.84,305.30,246,52.6,2100.23,149.65
2026-05-06,LJ09,4781.31,280.01,178,83.3,1393.68,55.26
2026-05-06,LJ10,6916.15,344.52,266,92.6,1974.46,250.95
2026-05-06,LJ11,3237.83,53.71,210,14.1,836.15,23.01
2026-05-06,LJ12,7432.06,358.47,244,112.3,2161.99,239.42
2026-05-06,LJ13,4483.40,175.37,173,55.6,1301.68,173.30
2026-05-06,LJ14,5648.98,351.89,200,126.9,1507.90,207.83
2026-05-07,LJ01,7749.96,1050.54,286,78.0,2105.92,212.21
2026-05-07,LJ02,6604.92,307.55,239,60.2,1803.74,49.75
2026-05-07,LJ03,5411.17,247.35,211,63.8,1553.67,63.23
2026-05-07,LJ04,6126.39,198.39,241,48.5,1708.73,83.86
2026-05-07,LJ05,3426.00,66.23,197,22.1,891.30,15.77
2026-05-07,LJ06,6342.22,306.12,223,89.0,1678.81,84.66
2026-05-07,LJ07,5236.25,209.15,204,43.4,1438.09,64.67
2026-05-07,LJ08,6493.23,357.58,278,56.0,2240.27,160.98
2026-05-07,LJ09,5144.93,239.47,194,81.1,1560.50,102.38
2026-05-07,LJ10,7639.84,393.88,272,92.5,2099.45,156.38
2026-05-07,LJ11,3255.83,67.10,206,15.5,851.85,14.86
2026-05-07,LJ12,7137.49,417.39,249,115.1,2020.91,159.72
2026-05-07,LJ13,4013.57,147.13,161,54.8,1211.22,113.33
2026-05-07,LJ14,4551.04,273.25,168,135.3,1280.64,165.52
2026-05-08,LJ01,9364.55,845.44,342,78.0,3038.50,254.32
2026-05-08,LJ02,7787.55,355.26,279,61.8,2249.97,67.73
2026-05-08,LJ03,5089.98,319.30,203,69.9,1514.48,54.33
2026-05-08,LJ04,8931.27,398.40,337,55.0,2546.54,125.85
2026-05-08,LJ05,4112.11,72.05,236,21.9,1058.49,18.40
2026-05-08,LJ06,7843.08,415.82,273,90.1,2204.25,84.22
2026-05-08,LJ07,5577.48,224.73,226,48.8,1583.88,58.57
2026-05-08,LJ08,6357.84,310.63,293,59.3,2413.76,148.12
2026-05-08,LJ09,4935.40,294.96,184,82.7,1457.28,74.11
2026-05-08,LJ10,7101.16,281.46,257,88.8,2077.82,208.71
2026-05-08,LJ11,3505.95,67.21,207,14.4,877.54,24.80
2026-05-08,LJ12,7744.79,337.51,273,120.4,2102.93,258.77
2026-05-08,LJ13,4954.96,183.94,191,63.1,1364.86,159.27
2026-05-08,LJ14,5813.79,322.72,214,126.4,1684.39,160.72
2026-05-09,LJ01,6418.40,781.93,249,74.6,1822.38,107.55
2026-05-09,LJ02,8901.83,425.60,324,64.6,2602.53,124.52
2026-05-09,LJ03,3391.45,223.84,140,62.4,906.60,56.03
2026-05-09,LJ04,9321.48,410.44,359,58.0,2641.63,154.85
2026-05-09,LJ05,2447.37,40.84,147,20.3,595.37,14.31
2026-05-09,LJ06,5919.90,272.72,199,90.1,1697.60,62.19
2026-05-09,LJ07,7676.32,289.73,306,43.9,2119.30,81.26
2026-05-09,LJ08,4758.65,240.26,212,50.7,1687.50,110.69
2026-05-09,LJ09,3870.19,230.62,152,80.0,1088.86,50.70
2026-05-09,LJ10,6196.51,269.70,233,79.2,1822.67,137.59
2026-05-09,LJ11,2313.60,36.60,138,13.6,552.72,10.55
2026-05-09,LJ12,4863.28,253.66,172,105.3,1477.30,175.50
2026-05-09,LJ13,5489.22,175.29,208,61.9,1646.18,168.57
2026-05-09,LJ14,4253.62,252.26,147,123.6,1114.92,131.15
2026-05-10,LJ01,4087.14,407.93,159,66.6,1204.93,78.14
2026-05-10,LJ02,7733.70,284.58,269,61.4,2002.07,57.68
2026-05-10,LJ03,2556.57,142.87,100,55.9,708.06,42.37
2026-05-10,LJ04,7077.57,319.09,264,51.0,2004.88,110.70
2026-05-10,LJ05,1106.12,24.75,68,15.5,263.38,6.55
2026-05-10,LJ06,3573.05,162.77,120,79.6,995.78,43.21
2026-05-10,LJ07,5491.03,159.42,223,41.1,1469.95,73.66
2026-05-10,LJ08,2451.88,155.53,113,43.3,889.68,61.36
2026-05-10,LJ09,1931.69,91.84,73,65.6,610.42,40.68
2026-05-10,LJ10,3641.85,172.47,129,76.4,1002.78,67.92
2026-05-10,LJ11,1118.09,23.45,72,11.6,290.95,5.63
2026-05-10,LJ12,3223.64,163.51,108,93.1,951.99,123.81
2026-05-10,LJ13,4712.38,185.89,177,61.7,1373.49,108.69
2026-05-10,LJ14,2143.18,94.67,76,96.7,619.63,84.53
2026-05-11,LJ01,8149.20,1029.97,305,71.0,2360.58,211.90
2026-05-11,LJ02,5633.60,248.65,210,51.2,1658.34,66.58
2026-05-11,LJ03,4371.76,201.13,181,63.0,1351.84,69.16
2026-05-11,LJ04,6211.80,279.05,239,49.6,1631.80,88.26
2026-05-11,LJ05,3671.70,84.67,216,20.4,912.81,17.03
2026-05-11,LJ06,6370.78,293.74,218,94.8,1832.08,77.46
2026-05-11,LJ07,4202.07,142.42,165,40.7,1115.02,33.01
2026-05-11,LJ08,5393.13,308.91,231,52.4,1906.04,108.52
2026-05-11,LJ09,5001.31,284.81,185,75.1,1546.42,103.13
2026-05-11,LJ10,7022.85,277.84,249,86.5,2138.78,160.69
2026-05-11,LJ11,3219.32,64.85,206,16.3,748.81,19.19
2026-05-11,LJ12,6748.78,282.08,239,100.5,2040.65,220.79
2026-05-11,LJ13,4262.91,156.90,163,52.0,1258.81,126.47
2026-05-11,LJ14,4978.16,265.79,179,127.4,1480.16,132.69
2026-05-12,LJ01,8940.54,1109.52,340,75.1,2752.93,207.45
2026-05-12,LJ02,5714.24,284.97,206,53.5,1509.45,75.96
2026-05-12,LJ03,4991.22,327.44,192,65.1,1471.73,63.19
2026-05-12,LJ04,5816.12,234.06,229,45.8,1556.12,66.75
2026-05-12,LJ05,3367.83,67.23,207,21.5,831.34,14.79
2026-05-12,LJ06,6040.91,276.36,218,91.1,1623.74,53.59
2026-05-12,LJ07,4444.28,157.66,178,44.0,1282.32,58.95
2026-05-12,LJ08,5848.24,337.54,268,59.6,2172.37,88.52
2026-05-12,LJ09,4410.23,202.57,175,79.6,1372.80,59.61
2026-05-12,LJ10,6029.79,225.55,234,89.0,1823.09,227.65
2026-05-12,LJ11,3737.59,59.85,240,15.8,882.78,18.67
2026-05-12,LJ12,7765.72,399.89,261,108.3,2359.71,345.92
2026-05-12,LJ13,3706.17,143.15,144,54.8,1052.41,139.25
2026-05-12,LJ14,5233.54,323.65,188,128.7,1430.33,186.82
2026-05-13,LJ01,7985.94,740.03,298,72.4,2356.48,158.48
2026-05-13,LJ02,5586.42,273.92,205,60.3,1567.34,60.48
2026-05-13,LJ03,5300.77,230.04,203,69.8,1627.09,71.83
2026-05-13,LJ04,5473.64,172.14,215,47.3,1579.16,73.49
2026-05-13,LJ05,3386.56,76.97,193,22.9,889.68,20.28
2026-05-13,LJ06,5944.39,255.21,208,92.6,1715.25,69.32
2026-05-13,LJ07,5067.88,156.53,193,38.2,1473.77,85.74
2026-05-13,LJ08,5980.64,302.58,272,54.4,2077.61,146.27
2026-05-13,LJ09,4402.47,248.54,175,78.0,1259.52,67.41
2026-05-13,LJ10,6626.27,335.83,254,93.5,1839.84,127.63
2026-05-13,LJ11,3396.66,50.56,209,16.2,831.07,22.07
2026-05-13,LJ12,6562.67,369.63,215,109.4,1766.16,147.58
2026-05-13,LJ13,4782.49,195.02,181,55.8,1345.09,159.67
2026-05-13,LJ14,4513.99,238.92,165,117.9,1336.16,153.69
2026-05-14,LJ01,8039.40,1014.61,299,73.6,2305.98,208.46
2026-05-14,LJ02,5950.30,222.42,213,60.2,1655.99,65.58
2026-05-14,LJ03,4908.25,325.62,200,72.4,1373.71,67.63
2026-05-14,LJ03,4908.25,325.62,200,72.4,1373.71,67.63
2026-05-14,LJ04,7172.24,226.41,270,50.8,1940.81,58.28
2026-05-14,LJ05,3727.24,89.05,226,22.9,921.89,21.44
2026-05-14,LJ06,6720.59,336.02,227,95.0,1785.36,57.08
2026-05-14,LJ07,4638.05,180.08,185,40.9,1300.11,53.56
2026-05-14,LJ08,6175.18,293.82,286,58.4,2284.68,132.93
2026-05-14,LJ09,4933.91,212.39,197,87.8,1392.91,63.32
2026-05-14,LJ10,7709.76,310.29,287,97.4,2247.99,287.86
2026-05-14,LJ11,4000.13,71.11,248,16.1,1047.62,15.00
2026-05-14,LJ12,6343.83,253.04,224,105.7,1739.79,160.83
2026-05-14,LJ13,4651.53,136.01,174,60.7,1245.20,119.95
2026-05-14,LJ14,5569.43,241.59,203,121.1,1589.93,160.44
2026-05-15,LJ01,8312.52,977.14,323,73.6,2369.83,195.04
2026-05-15,LJ02,7400.17,319.65,264,63.2,2121.15,67.62
2026-05-15,LJ03,5138.69,282.59,213,67.9,1422.79,58.79
2026-05-15,LJ04,7576.69,224.90,303,49.2,2024.99,71.52
2026-05-15,LJ05,3679.79,82.65,228,21.9,910.97,23.00
2026-05-15,LJ06,7234.06,292.83,247,99.7,2024.23,52.54
2026-05-15,LJ07,6823.65,276.22,272,47.1,1806.48,85.20
2026-05-15,LJ08,6233.92,411.70,283,55.2,2189.49,122.08
2026-05-15,LJ09,5444.90,315.95,206,87.8,1549.15,115.68
2026-05-15,LJ10,8729.49,306.02,315,85.8,2605.34,192.31
2026-05-15,LJ11,4142.31,59.58,263,16.7,1044.60,17.88
2026-05-15,LJ12,8066.48,380.99,277,112.3,2474.65,387.30
2026-05-15,LJ13,4765.50,197.27,191,62.6,1387.16,130.65
2026-05-15,LJ14,5130.78,301.40,185,131.6,1412.28,114.01
2026-05-16,LJ01,7570.42,924.70,285,68.5,2236.81,153.53
2026-05-16,LJ02,8802.00,409.74,330,60.2,2292.79,122.01
2026-05-16,LJ03,3784.33,247.61,147,59.5,1038.27,42.36
2026-05-16,LJ04,9782.85,309.95,365,50.6,2877.83,97.54
2026-05-16,LJ05,2328.62,53.50,134,20.1,619.59,14.62
2026-05-16,LJ06,5847.39,305.13,197,87.7,1487.31,68.71
2026-05-16,LJ07,6422.49,203.34,245,48.4,1904.13,92.45
2026-05-16,LJ08,4461.59,225.08,209,52.0,1645.32,134.81
2026-05-16,LJ09,3276.43,181.34,130,76.1,996.10,43.50
2026-05-16,LJ10,5322.78,274.26,198,84.3,1610.66,138.65
2026-05-16,LJ11,2347.45,41.86,149,13.8,591.55,12.77
2026-05-16,LJ12,5317.98,234.76,177,106.6,1644.03,257.46
2026-05-16,LJ13,5946.93,211.37,223,67.5,1765.70,211.82
2026-05-16,LJ14,3659.04,207.81,133,113.8,1052.76,155.16
2026-05-17,LJ01,3594.61,322.72,132,60.8,1107.82,106.49
2026-05-17,LJ02,6145.67,206.49,217,62.5,1688.21,90.62
2026-05-17,LJ03,2428.19,145.13,99,54.5,747.29,31.12
2026-05-17,LJ04,6736.76,240.94,270,47.9,1873.26,99.41
2026-05-17,LJ05,1151.46,25.83,67,16.1,286.95,6.59
2026-05-17,LJ06,3276.89,181.04,115,79.1,813.79,33.85
2026-05-17,LJ07,4834.92,197.78,192,44.2,1395.61,48.48
2026-05-17,LJ08,2543.32,117.22,110,43.3,889.75,62.80
2026-05-17,LJ09,2408.10,140.39,93,63.4,754.20,51.75
2026-05-17,LJ10,2847.15,105.04,110,71.9,822.79,98.38
2026-05-17,LJ11,1241.19,27.16,77,11.6,323.70,7.51
2026-05-17,LJ12,3646.89,192.62,122,86.3,1114.09,114.50
2026-05-17,LJ13,4507.84,171.11,175,57.0,1214.57,130.66
2026-05-17,LJ14,2748.80,140.37,99,96.8,794.83,113.45
2026-05-18,LJ01,7333.70,678.25,280,73.6,2106.06,158.35
2026-05-18,LJ02,6011.70,288.66,222,52.2,1574.44,57.14
2026-05-18,LJ03,4471.93,296.01,176,71.5,1362.94,62.68
2026-05-18,LJ04,5955.41,230.71,238,50.0,1707.17,95.38
2026-05-18,LJ05,3484.49,72.19,208,21.6,837.35,19.13
2026-05-18,LJ06,6900.53,279.86,237,86.2,1773.20,76.45
2026-05-18,LJ07,4803.10,152.85,195,38.2,1292.18,43.22
2026-05-18,LJ08,5948.68,375.53,268,53.0,2064.11,93.80
2026-05-18,LJ09,4073.27,226.65,166,74.8,1244.30,46.92
2026-05-18,LJ10,7769.84,290.32,284,84.9,2218.66,170.06
2026-05-18,LJ11,4207.29,73.65,251,15.6,1002.59,25.14
2026-05-18,LJ12,6931.50,271.86,227,109.8,2034.99,283.76
2026-05-18,LJ13,4488.06,170.26,173,54.4,1219.29,114.95
2026-05-18,LJ14,4993.30,309.01,181,130.9,1322.68,212.37
2026-05-19,LJ01,8272.83,910.70,313,76.8,2306.07,160.33
2026-05-19,LJ02,5371.07,230.91,192,56.7,1566.52,78.04
2026-05-19,LJ03,4590.70,235.14,185,70.0,1339.74,76.62
2026-05-19,LJ04,5419.50,178.61,204,44.3,1595.10,57.39
2026-05-19,LJ05,2955.46,69.70,182,21.5,706.47,12.28
2026-05-19,LJ06,7235.09,351.20,241,92.5,1864.07,92.30
2026-05-19,LJ07,4979.50,150.70,203,41.1,1363.67,51.53
2026-05-19,LJ08,5783.46,283.50,249,51.9,2102.96,115.32
2026-05-19,LJ09,4963.47,209.10,184,78.5,1420.02,101.99
2026-05-19,LJ10,7813.00,293.53,282,94.1,2185.29,150.86
2026-05-19,LJ11,3960.75,65.11,237,16.0,989.69,26.64
2026-05-19,LJ12,7374.43,415.93,262,0.0,2109.52,177.84
2026-05-19,LJ13,3971.96,115.21,147,56.1,1113.35,101.64
2026-05-19,LJ14,4882.83,209.91,175,128.5,1319.73,153.11
2026-05-20,LJ01,9492.74,1007.66,363,72.1,2920.07,215.10
2026-05-20,LJ02,6657.75,279.28,234,55.8,1948.10,61.41
2026-05-20,LJ03,5062.08,279.94,197,72.8,1545.36,56.79
2026-05-20,LJ04,6876.34,278.44,252,50.4,1897.82,96.90
2026-05-20,LJ05,3670.45,61.89,211,21.3,962.84,15.36
2026-05-20,LJ06,6624.84,272.76,224,87.4,1795.34,55.24
2026-05-20,LJ07,4343.23,130.76,168,43.7,1278.20,39.80
2026-05-20,LJ08,5432.62,267.46,255,54.7,2115.13,131.42
2026-05-20,LJ09,4691.41,238.31,191,84.1,1328.49,96.01
2026-05-20,LJ10,6385.27,266.38,241,95.6,1836.06,175.84
2026-05-20,LJ11,3250.44,62.20,207,14.9,831.95,18.99
2026-05-20,LJ12,7440.37,343.01,260,115.5,2205.57,344.71
2026-05-20,LJ13,4364.27,138.65,176,57.0,1167.42,139.17
2026-05-20,LJ14,6234.16,266.25,210,133.3,1855.44,279.25
2026-05-21,LJ01,8502.18,940.57,309,76.5,2556.76,187.51
2026-05-21,LJ02,7189.45,295.67,251,54.7,1937.94,51.81
2026-05-21,LJ03,4634.74,215.87,192,63.9,1360.03,59.16
2026-05-21,LJ04,6358.59,211.25,245,47.4,1702.16,50.45
2026-05-21,LJ05,3833.53,75.20,228,22.5,988.78,18.08
2026-05-21,LJ06,7503.24,342.49,258,94.7,2042.42,84.16
2026-05-21,LJ07,5461.19,161.15,221,40.1,1600.30,85.19
2026-05-21,LJ08,6029.01,424.70,275,55.1,2196.84,107.46
2026-05-21,LJ09,4576.16,229.39,176,78.3,1367.95,103.67
2026-05-21,LJ10,7758.06,301.08,296,96.6,2326.85,190.43
2026-05-21,LJ11,3689.86,79.19,233,15.6,846.67,19.79
2026-05-21,LJ12,6860.45,309.83,223,103.0,2021.40,177.89
2026-05-21,LJ13,5410.68,163.48,201,55.6,1625.85,187.72
2026-05-21,LJ14,6480.56,403.57,221,126.7,1774.70,205.48
2026-05-22,LJ01,8379.15,1042.93,326,80.9,2580.95,235.82
2026-05-22,LJ02,7773.45,381.70,276,66.5,2188.51,100.95
2026-05-22,LJ03,4860.09,221.85,201,68.8,1440.90,90.92
2026-05-22,LJ04,7650.52,338.84,304,51.1,2271.05,99.33
2026-05-22,LJ05,3313.13,78.79,194,21.2,780.85,12.02
2026-05-22,LJ06,7810.33,318.03,264,101.4,2214.73,74.95
2026-05-22,LJ07,6340.77,261.23,253,42.2,1684.47,49.98
2026-05-22,LJ08,5660.39,389.99,265,60.9,1969.11,130.72
2026-05-22,LJ09,4519.52,217.95,183,85.8,1336.17,51.52
2026-05-22,LJ10,8460.68,374.66,303,93.5,2307.85,197.84
2026-05-22,LJ11,3891.03,80.73,250,16.8,965.86,24.29
2026-05-22,LJ12,8692.89,501.89,281,108.0,2335.38,266.87
2026-05-22,LJ13,5929.74,219.30,229,59.7,1742.46,146.75
2026-05-22,LJ14,5134.41,292.28,187,122.7,1376.09,182.62
2026-05-23,LJ01,7015.64,747.23,268,76.1,2131.27,198.69
2026-05-23,LJ02,9351.72,454.12,327,63.1,2680.14,127.12
2026-05-23,LJ03,4329.36,268.82,165,61.0,1239.26,54.52
2026-05-23,LJ04,9008.13,277.11,348,51.7,2730.01,109.97
2026-05-23,LJ05,2115.09,45.55,126,18.1,525.92,12.53
2026-05-23,LJ06,5693.14,273.45,198,92.1,1531.57,77.71
2026-05-23,LJ07,7790.13,329.69,306,48.9,2284.76,121.92
2026-05-23,LJ08,4669.23,327.42,210,53.1,1698.23,118.46
2026-05-23,LJ09,3389.06,141.55,132,80.7,1057.78,67.14
2026-05-23,LJ10,6423.84,317.22,226,81.3,1791.68,114.53
2026-05-23,LJ11,2371.64,45.53,144,13.2,582.89,16.23
2026-05-23,LJ12,6562.36,292.28,218,107.9,1953.50,234.62
2026-05-23,LJ13,5364.41,219.70,217,66.0,1469.27,165.87
2026-05-23,LJ14,4279.86,228.46,155,111.4,1155.69,141.82
2026-05-24,LJ01,4367.07,561.57,158,68.3,1310.11,146.85
2026-05-24,LJ02,6572.80,220.42,241,54.7,1911.98,96.14
2026-05-24,LJ03,1998.24,95.31,80,50.9,608.98,34.62
2026-05-24,LJ04,6999.10,225.83,278,50.2,2024.89,101.90
2026-05-24,LJ05,1124.73,24.75,68,17.6,282.83,6.39
2026-05-24,LJ06,2855.44,140.02,99,79.0,767.56,28.81
2026-05-24,LJ07,4786.28,163.74,186,41.6,1302.84,48.33
2026-05-24,LJ08,2529.53,177.23,109,41.7,943.51,67.59
2026-05-24,LJ09,2366.36,107.79,92,69.0,713.27,47.79
2026-05-24,LJ10,3357.76,117.31,119,71.9,957.99,89.02
2026-05-24,LJ11,1179.01,21.41,71,10.8,284.18,4.12
2026-05-24,LJ12,3028.18,119.06,102,90.6,877.07,114.03
2026-05-24,LJ13,4512.05,135.07,166,62.2,1275.70,164.57
2026-05-24,LJ14,2839.76,172.79,103,100.9,795.66,84.57
2026-05-25,LJ01,8153.56,742.60,307,77.0,2383.98,245.63
2026-05-25,LJ02,6188.60,243.52,229,58.5,1707.33,64.94
2026-05-25,LJ03,5141.47,236.36,203,70.9,1572.96,97.19
2026-05-25,LJ04,5427.17,214.91,201,45.0,1576.02,73.90
2026-05-25,LJ05,3829.77,90.01,231,23.0,965.50,15.52
2026-05-25,LJ06,6487.21,300.26,217,86.1,1778.16,85.24
2026-05-25,LJ07,4682.74,148.59,181,40.9,1344.63,68.38
2026-05-25,LJ08,6202.43,414.47,270,56.3,2323.98,110.14
2026-05-25,LJ09,4136.94,204.46,159,85.6,1196.28,90.70
2026-05-25,LJ10,6121.15,277.67,229,86.4,1766.54,112.19
2026-05-25,LJ11,3691.67,80.39,223,14.9,890.94,13.07
2026-05-25,LJ12,7204.23,291.37,247,108.6,2228.04,312.41
2026-05-25,LJ13,4039.22,155.82,155,57.8,1107.81,112.31
2026-05-25,LJ14,4885.67,265.20,165,125.7,1317.55,121.49
2026-05-26,LJ01,8278.91,1033.12,300,75.0,2441.97,170.03
2026-05-26,LJ02,5419.66,232.91,205,56.1,1525.83,80.16
2026-05-26,LJ03,4187.34,231.57,168,71.0,1222.52,81.97
2026-05-26,LJ04,6025.81,201.24,237,47.5,1720.09,84.05
2026-05-26,LJ05,3887.66,76.72,221,22.3,998.85,24.33
2026-05-26,LJ06,5971.80,285.33,216,86.8,1570.53,43.36
2026-05-26,LJ07,4245.00,150.90,170,41.5,1227.41,37.50
2026-05-26,LJ08,5188.38,339.51,231,57.7,1816.75,132.04
2026-05-26,LJ09,4348.33,261.42,163,77.5,1232.65,91.04
2026-05-26,LJ10,6871.81,291.74,263,95.8,1885.50,134.32
2026-05-26,LJ11,4162.85,73.14,248,15.2,1067.34,15.38
2026-05-26,LJ12,6636.41,349.63,225,110.1,1786.10,248.97
2026-05-26,LJ13,5030.49,176.28,185,52.6,1490.11,111.00
2026-05-26,LJ14,5591.26,333.84,198,131.5,1552.01,186.94
2026-05-27,LJ01,9500.77,1244.90,352,73.4,2744.30,307.22
2026-05-27,LJ02,6330.56,214.47,218,52.1,1849.86,57.08
2026-05-27,LJ03,4546.87,236.31,181,66.6,1379.95,70.17
2026-05-27,LJ04,5580.38,173.45,220,45.7,1602.53,81.19
2026-05-27,LJ05,3426.33,87.45,206,20.2,898.10,21.02
2026-05-27,LJ06,6692.47,251.70,228,99.6,1843.23,77.83
2026-05-27,LJ07,4903.80,213.22,187,39.4,1362.09,57.66
2026-05-27,LJ08,6298.49,335.24,294,54.2,2265.62,113.20
2026-05-27,LJ09,5000.29,266.10,192,83.8,1517.34,58.00
2026-05-27,LJ10,6520.53,276.91,235,90.9,1782.63,144.94
2026-05-27,LJ11,3297.85,59.17,207,15.2,812.07,18.95
2026-05-27,LJ12,8661.62,456.78,281,107.2,2413.93,188.72
2026-05-27,LJ13,3855.31,159.73,151,54.3,1068.00,118.45
2026-05-27,LJ14,5280.04,264.55,184,132.8,1525.10,143.59
2026-05-28,LJ01,7703.99,943.82,288,84.2,2419.48,253.03
2026-05-28,LJ02,7078.15,355.61,248,53.3,1875.70,63.84
2026-05-28,LJ03,4973.65,257.17,198,66.8,1476.11,92.04
2026-05-28,LJ04,7332.96,248.10,273,47.2,2094.14,90.69
2026-05-28,LJ05,3342.35,64.95,207,22.6,792.35,15.71
2026-05-28,LJ06,6701.96,260.30,235,93.1,1935.06,86.84
2026-05-28,LJ07,5567.78,214.94,229,40.9,1580.00,50.67
2026-05-28,LJ08,5983.35,314.17,262,57.0,2070.07,147.03
2026-05-28,LJ09,4395.79,211.22,174,85.5,1222.34,66.07
2026-05-28,LJ10,7090.42,322.41,274,94.3,2037.67,141.52
2026-05-28,LJ11,3941.81,58.25,236,16.2,934.81,14.79
2026-05-28,LJ12,6951.12,325.94,233,103.8,2081.92,208.86
2026-05-28,LJ13,4239.66,176.22,162,60.3,1278.39,127.81
2026-05-28,LJ14,5747.74,321.90,210,125.0,1552.61,131.35
2026-05-29,LJ01,8383.39,1115.52,327,84.6,2505.39,158.13
2026-05-29,LJ02,9097.30,305.84,323,64.0,2625.98,110.63
2026-05-29,LJ03,4874.15,247.05,192,70.9,1342.89,54.74
2026-05-29,LJ04,8110.47,353.72,305,53.9,2149.91,72.49
2026-05-29,LJ05,3464.89,62.79,200,21.4,838.73,18.22
2026-05-29,LJ06,6397.60,257.88,226,97.0,1774.80,85.63
2026-05-29,LJ07,7148.25,258.14,279,43.2,2124.56,106.13
