id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ09,2026-03,salgados,Pão de queijo (2 un.),967,"R$ 11,88",6.15
LJ09,2026-03,salgados,Croissant de queijo,471,"R$ 17,82",9.74
LJ09,2026-03,salgados,Sanduíche de frango,341,"R$ 26,75",15.12
LJ09,2026-03,SALGADOS,Empada de palmito,287,"R$ 15,12",7.92
LJ09,2026-03,Doces,Brownie,366,"R$ 14,29",6.34
LJ09,2026-03,Doces,Cookie de castanha,324,"R$ 11,02",4.73
LJ09,2026-03,Doces,Bolo de cenoura (fatia),272,"R$ 13,42",5.62
LJ09,2026-03,doces,Torta de limão (fatia),204,"R$ 17,45",7.18
LJ09,2026-03,Grãos e varejo,Café em grãos 250g,92,"R$ 41,90",26.20
LJ09,2026-03,Varejo,Café em grãos 500g,62,"R$ 74,92",
LJ09,2026-03,Varejo,Cápsulas 10 un.,83,"R$ 38,64",27.31
LJ09,2026-03,Grãos e varejo,Caneca Turmalina,40,"R$ 59,26",39.01
LJ09,2026-04,cafe,Espresso,911,"R$ 8,32",1.68
LJ09,2026-04,cafe,Coado 300ml,711,"R$ 10,94",2.41
LJ09,2026-04,Café,Cappuccino,853,"R$ 15,69",3.55
LJ09,2026-04,Cafés,Latte,689,"R$ 16,37",3.85
LJ09,2026-04,Cafés,Mocha,360,"R$ 18,27",4.83
LJ09,2026-04,Geladas,Cold brew 400ml,553,"R$ 17,42",5.19
LJ09,2026-04,Bebidas geladas,Frappé Turmalina,482,"R$ 21,38",7.63
LJ09,2026-04,Geladas,Chá gelado da casa,317,"R$ 12,84",4.28
LJ09,2026-04,Bebidas geladas,Limonada suíça,251,"R$ 13,72",4.76
LJ09,2026-04,salgados,Pão de queijo (2 un.),793,"R$ 12,24",5.99
LJ09,2026-04,salgados,Croissant de queijo,439,"R$ 18,01",10.16
LJ09,2026-04,SALGADOS,Sanduíche de frango,307,"R$ 26,98",14.92
LJ09,2026-04,Salgados,Empada de palmito,281,"R$ 14,88",8.44
LJ09,2026-04,doces,Brownie,329,"R$ 14,22",6.37
LJ09,2026-04,Doces,Cookie de castanha,349,"R$ 10,93",4.59
LJ09,2026-04,doces,Bolo de cenoura (fatia),231,"R$ 13,90",5.77
LJ09,2026-04,Doces,Torta de limão (fatia),171,"R$ 16,65",7.67
LJ09,2026-04,Varejo,Café em grãos 250g,94,"R$ 41,41",27.73
LJ09,2026-04,graos e varejo,Café em grãos 500g,63,"R$ 75,31",48.86
LJ09,2026-04,graos e varejo,Cápsulas 10 un.,78,"R$ 37,55",
LJ09,2026-04,Varejo,Caneca Turmalina,30,"R$ 60,57",
LJ09,2026-05,Cafés,Espresso,1065,"R$ 8,44",1.74
LJ09,2026-05,Cafés,Coado 300ml,832,"R$ 10,76",2.31
LJ09,2026-05,cafe,Cappuccino,873,"R$ 15,93",3.59
LJ09,2026-05,CAFÉ,Latte,692,"R$ 15,71",3.98
LJ09,2026-05,Café,Mocha,433,"R$ 18,38",5.09
LJ09,2026-05,bebidas geladas,Cold brew 400ml,628,"R$ 16,74",4.98
LJ09,2026-05,Geladas,Frappé Turmalina,525,"R$ 21,09",7.28
LJ09,2026-05,Bebidas geladas,Chá gelado da casa,325,"R$ 12,78",4.31
LJ09,2026-05,Bebidas geladas,Limonada suíça,300,"R$ 14,34",4.57
LJ09,2026-05,Salgados,Pão de queijo (2 un.),959,"R$ 12,13",6.02
LJ09,2026-05,Salgados,Croissant de queijo,477,"R$ 18,07",9.41
LJ09,2026-05,salgados,Sanduíche de frango,349,"R$ 26,78",15.70
LJ09,2026-05,Salgados,Empada de palmito,304,"R$ 14,99",8.49
LJ09,2026-05,Doces,Brownie,390,"R$ 14,03",6.02
LJ09,2026-05,doces,Cookie de castanha,336,"R$ 11,20",4.91
LJ09,2026-05,doces,Bolo de cenoura (fatia),237,"R$ 13,64",5.71
LJ09,2026-05,Doces,Torta de limão (fatia),206,"R$ 16,50",7.33
LJ09,2026-05,Varejo,Café em grãos 250g,109,"R$ 41,20",
LJ09,2026-05,graos e varejo,Café em grãos 500g,72,"R$ 74,30",48.91
LJ09,2026-05,graos e varejo,Cápsulas 10 un.,88,"R$ 37,87",
LJ09,2026-05,graos e varejo,Caneca Turmalina,38,"R$ 60,27",36.31
LJ09,2026-06,Café,Espresso,1120,"R$ 8,69",1.75
LJ09,2026-06,cafe,Coado 300ml,799,"R$ 11,07",2.21
LJ09,2026-06,Café,Cappuccino,900,"R$ 15,07",3.66
LJ09,2026-06,CAFÉ,Latte,863,"R$ 16,35",3.86
LJ09,2026-06,cafe,Mocha,414,"R$ 18,00",4.81
LJ09,2026-06,Geladas,Cold brew 400ml,723,"R$ 17,15",5.16
LJ09,2026-06,Bebidas geladas,Frappé Turmalina,555,"R$ 20,77",7.38
LJ09,2026-06,bebidas geladas,Chá gelado da casa,354,"R$ 13,12",4.18
LJ09,2026-06,Bebidas geladas,Limonada suíça,318,"R$ 13,87",4.60
LJ09,2026-06,Salgados,Pão de queijo (2 un.),948,"R$ 12,15",6.01
LJ09,2026-06,SALGADOS,Croissant de queijo,522,"R$ 18,06",9.33
LJ09,2026-06,salgados,Sanduíche de frango,345,"R$ 27,17",14.69
LJ09,2026-06,salgados,Empada de palmito,316,"R$ 14,78",8.32
LJ09,2026-06,Doces,Brownie,397,"R$ 13,99",5.90
LJ09,2026-06,Doces,Cookie de castanha,381,"R$ 10,69",4.85
LJ09,2026-06,Doces,Bolo de cenoura (fatia),263,"R$ 13,22",5.45
LJ09,2026-06,Doces,Torta de limão (fatia),221,"R$ 16,63",7.51
LJ09,2026-06,graos e varejo,Café em grãos 250g,111,"R$ 43,11",27.71
LJ09,2026-06,Grãos e varejo,Café em grãos 500g,70,"R$ 75,03",48.02
LJ09,2026-06,graos e varejo,Cápsulas 10 un.,78,"R$ 37,14",26.44
LJ09,2026-06,graos e varejo,Caneca Turmalina,37,"R$ 59,31",
LJ10,2026-01,cafe,Espresso,1150,"R$ 8,52",1.65
LJ10,2026-01,Café,Coado 300ml,953,"R$ 11,04",2.28
LJ10,2026-01,Café,Cappuccino,921,"R$ 15,79",3.43
LJ10,2026-01,Cafés,Latte,812,"R$ 15,75",3.79
LJ10,2026-01,Cafés,Mocha,437,"R$ 19,03",4.97
LJ10,2026-01,Bebidas geladas,Cold brew 400ml,534,"R$ 16,89",4.87
LJ10,2026-01,Bebidas geladas,Frappé Turmalina,450,"R$ 21,57",7.58
LJ10,2026-01,Geladas,Chá gelado da casa,326,"R$ 12,88",4.19
LJ10,2026-01,Bebidas geladas,Limonada suíça,266,"R$ 14,24",4.46
LJ10,2026-01,SALGADOS,Pão de queijo (2 un.),954,"R$ 11,65",6.01
LJ10,2026-01,salgados,Croissant de queijo,453,"R$ 17,78",9.94
LJ10,2026-01,Salgados,Sanduíche de frango,350,"R$ 27,57",15.81
LJ10,2026-01,SALGADOS,Empada de palmito,322,"R$ 15,12",8.33
LJ10,2026-01,Doces,Brownie,485,"R$ 14,17",6.22
LJ10,2026-01,Doces,Cookie de castanha,388,"R$ 11,31",4.73
LJ10,2026-01,Doces,Bolo de cenoura (fatia),258,"R$ 13,11",5.41
LJ10,2026-01,Doces,Torta de limão (fatia),215,"R$ 16,91",7.15
LJ10,2026-01,Grãos e varejo,Café em grãos 250g,112,"R$ 42,02",
LJ10,2026-01,Varejo,Café em grãos 500g,85,"R$ 74,16",49.98
LJ10,2026-01,Grãos e varejo,Cápsulas 10 un.,97,"R$ 38,73",26.59
LJ10,2026-01,Grãos e varejo,Caneca Turmalina,42,"R$ 60,54",36.50
LJ10,2026-02,Café,Espresso,1120,"R$ 8,62",1.66
LJ10,2026-02,Cafés,Coado 300ml,1016,"R$ 11,00",2.39
LJ10,2026-02,Café,Cappuccino,1065,"R$ 15,43",3.66
LJ10,2026-02,Café,Latte,801,"R$ 16,35",3.77
LJ10,2026-02,CAFÉ,Mocha,511,"R$ 18,08",5.08
LJ10,2026-02,Geladas,Cold brew 400ml,622,"R$ 17,08",5.23
LJ10,2026-02,bebidas geladas,Frappé Turmalina,425,"R$ 21,60",7.64
LJ10,2026-02,Bebidas geladas,Chá gelado da casa,349,"R$ 12,80",4.26
LJ10,2026-02,Bebidas geladas,Limonada suíça,242,"R$ 14,03",4.83
LJ10,2026-02,SALGADOS,Pão de queijo (2 un.),1035,"R$ 11,93",6.02
LJ10,2026-02,salgados,Croissant de queijo,471,"R$ 18,51",9.67
LJ10,2026-02,salgados,Sanduíche de frango,350,"R$ 27,72",14.86
LJ10,2026-02,Salgados,Empada de palmito,335,"R$ 15,24",8.30
LJ10,2026-02,Doces,Brownie,478,"R$ 14,36",6.28
LJ10,2026-02,doces,Cookie de castanha,419,"R$ 11,01",4.48
LJ10,2026-02,Doces,Bolo de cenoura (fatia),293,"R$ 13,32",5.80
LJ10,2026-02,Doces,Torta de limão (fatia),232,"R$ 17,48",7.77
LJ10,2026-02,Grãos e varejo,Café em grãos 250g,134,"R$ 40,98",28.71
LJ10,2026-02,graos e varejo,Café em grãos 500g,84,"R$ 75,00",48.04
LJ10,2026-02,Grãos e varejo,Cápsulas 10 un.,109,"R$ 37,12",
LJ10,2026-02,Varejo,Caneca Turmalina,50,"R$ 59,28",
LJ10,2026-03,Cafés,Espresso,1404,"R$ 8,50",1.66
LJ10,2026-03,Cafés,Coado 300ml,1272,"R$ 11,01",2.35
LJ10,2026-03,cafe,Cappuccino,1341,"R$ 15,52",3.67
LJ10,2026-03,CAFÉ,Latte,1001,"R$ 15,66",3.77
LJ10,2026-03,Cafés,Mocha,556,"R$ 18,22",4.73
LJ10,2026-03,Geladas,Cold brew 400ml,715,"R$ 17,02",5.30
LJ10,2026-03,Geladas,Frappé Turmalina,591,"R$ 20,97",7.58
LJ10,2026-03,Bebidas geladas,Chá gelado da casa,368,"R$ 13,35",4.02
LJ10,2026-03,bebidas geladas,Limonada suíça,348,"R$ 13,76",4.39
LJ10,2026-03,Salgados,Pão de queijo (2 un.),1304,"R$ 11,89",6.29
LJ10,2026-03,SALGADOS,Croissant de queijo,674,"R$ 17,78",9.29
LJ10,2026-03,salgados,Sanduíche de frango,448,"R$ 27,03",15.11
LJ10,2026-03,Salgados,Empada de palmito,409,"R$ 15,30",8.17
LJ10,2026-03,Doces,Brownie,602,"R$ 14,41",6.23
LJ10,2026-03,doces,Cookie de castanha,480,"R$ 11,15",4.56
LJ10,2026-03,Doces,Bolo de cenoura (fatia),365,"R$ 13,73",5.54
LJ10,2026-03,doces,Torta de limão (fatia),303,"R$ 16,65",7.46
LJ10,2026-03,Grãos e varejo,Café em grãos 250g,163,"R$ 43,26",28.07
LJ10,2026-03,Grãos e varejo,Café em grãos 500g,108,"R$ 76,15",49.51
LJ10,2026-03,Grãos e varejo,Cápsulas 10 un.,124,"R$ 38,48",26.49
LJ10,2026-03,Varejo,Caneca Turmalina,62,"R$ 58,53",
LJ10,2026-04,Cafés,Espresso,1339,"R$ 8,57",1.76
LJ10,2026-04,Cafés,Coado 300ml,1029,"R$ 11,25",2.34
LJ10,2026-04,Cafés,Cappuccino,1161,"R$ 15,96",3.68
LJ10,2026-04,CAFÉ,Latte,1080,"R$ 15,99",3.83
LJ10,2026-04,CAFÉ,Mocha,581,"R$ 18,83",4.80
LJ10,2026-04,Bebidas geladas,Cold brew 400ml,653,"R$ 17,11",5.23
LJ10,2026-04,Geladas,Frappé Turmalina,519,"R$ 21,25",7.28
LJ10,2026-04,Bebidas geladas,Chá gelado da casa,351,"R$ 12,95",4.24
LJ10,2026-04,bebidas geladas,Limonada suíça,324,"R$ 13,65",4.47
LJ10,2026-04,salgados,Pão de queijo (2 un.),1056,"R$ 12,08",5.98
LJ10,2026-04,salgados,Croissant de queijo,618,"R$ 18,26",9.25
LJ10,2026-04,Salgados,Sanduíche de frango,453,"R$ 27,60",16.05
LJ10,2026-04,SALGADOS,Empada de palmito,367,"R$ 15,20",8.36
LJ10,2026-04,Doces,Brownie,531,"R$ 14,18",6.10
LJ10,2026-04,doces,Cookie de castanha,442,"R$ 10,88",4.52
LJ10,2026-04,Doces,Bolo de cenoura (fatia),377,"R$ 13,76",5.41
LJ10,2026-04,doces,Torta de limão (fatia),273,"R$ 17,10",7.08
LJ10,2026-04,graos e varejo,Café em grãos 250g,149,"R$ 43,13",27.01
LJ10,2026-04,graos e varejo,Café em grãos 500g,101,"R$ 74,74",
LJ10,2026-04,graos e varejo,Cápsulas 10 un.,110,"R$ 39,02",25.52
LJ10,2026-04,Grãos e varejo,Caneca Turmalina,50,"R$ 60,34",37.87
LJ10,2026-05,Café,Espresso,1608,"R$ 8,26",1.73
LJ10,2026-05,Café,Coado 300ml,1277,"R$ 10,99",2.24
LJ10,2026-05,Cafés,Cappuccino,1351,"R$ 15,66",3.56
LJ10,2026-05,cafe,Latte,1240,"R$ 15,96",3.68
LJ10,2026-05,cafe,Mocha,649,"R$ 18,64",4.96
LJ10,2026-05,Bebidas geladas,Cold brew 400ml,862,"R$ 16,89",5.25
LJ10,2026-05,Bebidas geladas,Frappé Turmalina,652,"R$ 21,27",7.54
LJ10,2026-05,bebidas geladas,Chá gelado da casa,409,"R$ 12,95",4.10
LJ10,2026-05,Geladas,Limonada suíça,364,"R$ 14,34",4.55
LJ10,2026-05,SALGADOS,Pão de queijo (2 un.),1210,"R$ 11,83",6.42
LJ10,2026-05,salgados,Croissant de queijo,704,"R$ 17,61",9.40
LJ10,2026-05,salgados,Sanduíche de frango,560,"R$ 27,74",15.47
LJ10,2026-05,Salgados,Empada de palmito,425,"R$ 15,07",7.98
LJ10,2026-05,doces,Brownie,651,"R$ 14,29",5.93
LJ10,2026-05,Doces,Cookie de castanha,609,"R$ 10,90",4.72
LJ10,2026-05,doces,Bolo de cenoura (fatia),363,"R$ 13,46",5.86
LJ10,2026-05,doces,Torta de limão (fatia),316,"R$ 16,64",7.41
LJ10,2026-05,Grãos e varejo,Café em grãos 250g,173,"R$ 42,62",27.59
LJ10,2026-05,Varejo,Café em grãos 500g,119,"R$ 72,37",
LJ10,2026-05,Grãos e varejo,Cápsulas 10 un.,147,"R$ 38,08",
LJ10,2026-05,graos e varejo,Caneca Turmalina,59,"R$ 57,45",
LJ10,2026-06,cafe,Espresso,1459,"R$ 8,70",1.68
LJ10,2026-06,Cafés,Coado 300ml,1423,"R$ 10,92",2.30
LJ10,2026-06,CAFÉ,Cappuccino,1362,"R$ 15,16",3.60
LJ10,2026-06,cafe,Latte,1322,"R$ 15,62",3.91
LJ10,2026-06,CAFÉ,Mocha,719,"R$ 18,21",4.88
LJ10,2026-06,Geladas,Cold brew 400ml,848,"R$ 17,44",5.10
LJ10,2026-06,Geladas,Frappé Turmalina,622,"R$ 21,16",7.62
LJ10,2026-06,Geladas,Chá gelado da casa,468,"R$ 12,86",4.38
LJ10,2026-06,Geladas,Limonada suíça,400,"R$ 13,94",4.58
LJ10,2026-06,salgados,Pão de queijo (2 un.),1559,"R$ 11,73",6.18
LJ10,2026-06,SALGADOS,Croissant de queijo,797,"R$ 17,98",9.86
LJ10,2026-06,Salgados,Sanduíche de frango,522,"R$ 27,28",15.52
LJ10,2026-06,salgados,Empada de palmito,482,"R$ 15,09",8.25
LJ10,2026-06,Doces,Brownie,661,"R$ 14,08",5.94
LJ10,2026-06,doces,Cookie de castanha,575,"R$ 11,03",4.47
LJ10,2026-06,Doces,Bolo de cenoura (fatia),459,"R$ 13,40",5.66
LJ10,2026-06,Doces,Torta de limão (fatia),326,"R$ 17,19",7.51
LJ10,2026-06,Grãos e varejo,Café em grãos 250g,199,"R$ 42,80",26.42
LJ10,2026-06,Varejo,Café em grãos 500g,122,"R$ 74,83",
LJ10,2026-06,Grãos e varejo,Cápsulas 10 un.,143,"R$ 37,04",26.53
LJ10,2026-06,graos e varejo,Caneca Turmalina,67,"R$ 57,67",
LJ11,2026-01,Café,Espresso,1043,"R$ 8,74",1.71
LJ11,2026-01,CAFÉ,Coado 300ml,906,"R$ 10,89",2.22
LJ11,2026-01,Café,Cappuccino,846,"R$ 15,72",3.73
LJ11,2026-01,Cafés,Latte,715,"R$ 15,64",3.88
LJ11,2026-01,CAFÉ,Mocha,479,"R$ 18,48",4.84
LJ11,2026-01,bebidas geladas,Cold brew 400ml,367,"R$ 17,24",4.85
LJ11,2026-01,bebidas geladas,Frappé Turmalina,276,"R$ 20,45",7.44
LJ11,2026-01,bebidas geladas,Chá gelado da casa,197,"R$ 12,81",4.38
LJ11,2026-01,bebidas geladas,Limonada suíça,157,"R$ 13,73",4.39
LJ11,2026-01,SALGADOS,Pão de queijo (2 un.),468,"R$ 11,94",6.48
LJ11,2026-01,salgados,Croissant de queijo,258,"R$ 18,15",9.80
LJ11,2026-01,Salgados,Sanduíche de frango,203,"R$ 26,88",15.85
LJ11,2026-01,SALGADOS,Empada de palmito,171,"R$ 14,89",8.12
LJ11,2026-01,Doces,Brownie,137,"R$ 13,90",5.96
LJ11,2026-01,doces,Cookie de castanha,142,"R$ 11,17",4.71
LJ11,2026-01,doces,Bolo de cenoura (fatia),99,"R$ 13,13",5.84
LJ11,2026-01,doces,Torta de limão (fatia),71,"R$ 16,50",7.52
LJ11,2026-01,Varejo,Café em grãos 250g,16,"R$ 42,03",26.95
LJ11,2026-01,graos e varejo,Café em grãos 500g,9,"R$ 75,44",49.39
LJ11,2026-01,graos e varejo,Cápsulas 10 un.,12,"R$ 38,19",26.30
LJ11,2026-01,Varejo,Caneca Turmalina,5,"R$ 59,39",39.30
LJ11,2026-02,cafe,Espresso,1110,"R$ 8,62",1.75
LJ11,2026-02,Cafés,Coado 300ml,903,"R$ 11,00",2.31
LJ11,2026-02,cafe,Cappuccino,951,"R$ 15,24",3.49
LJ11,2026-02,Cafés,Latte,786,"R$ 15,93",3.98
LJ11,2026-02,CAFÉ,Mocha,511,"R$ 19,00",5.10
LJ11,2026-02,Bebidas geladas,Cold brew 400ml,353,"R$ 17,44",5.23
LJ11,2026-02,Bebidas geladas,Frappé Turmalina,308,"R$ 21,18",7.66
LJ11,2026-02,Bebidas geladas,Chá gelado da casa,190,"R$ 12,74",4.21
LJ11,2026-02,Geladas,Limonada suíça,175,"R$ 14,28",4.78
LJ11,2026-02,SALGADOS,Pão de queijo (2 un.),491,"R$ 12,33",6.49
LJ11,2026-02,SALGADOS,Croissant de queijo,297,"R$ 17,66",9.56
LJ11,2026-02,SALGADOS,Sanduíche de frango,187,"R$ 26,46",15.02
LJ11,2026-02,salgados,Empada de palmito,171,"R$ 15,28",8.41
LJ11,2026-02,Doces,Brownie,161,"R$ 14,12",6.30
LJ11,2026-02,Doces,Cookie de castanha,154,"R$ 10,88",4.54
LJ11,2026-02,Doces,Bolo de cenoura (fatia),99,"R$ 13,44",5.74
LJ11,2026-02,Doces,Torta de limão (fatia),90,"R$ 17,04",7.46
LJ11,2026-02,Varejo,Café em grãos 250g,17,"R$ 41,20",27.96
LJ11,2026-02,Varejo,Café em grãos 500g,10,"R$ 75,16",
LJ11,2026-02,Varejo,Cápsulas 10 un.,12,"R$ 39,07",25.91
LJ11,2026-02,Grãos e varejo,Caneca Turmalina,5,"R$ 58,89",39.56
LJ11,2026-03,Café,Espresso,1281,"R$ 8,59",1.77
LJ11,2026-03,Café,Coado 300ml,1145,"R$ 11,10",2.41
LJ11,2026-03,CAFÉ,Cappuccino,1352,"R$ 15,36",3.51
LJ11,2026-03,CAFÉ,Latte,1164,"R$ 16,28",3.75
LJ11,2026-03,CAFÉ,Mocha,615,"R$ 19,04",5.14
LJ11,2026-03,Geladas,Cold brew 400ml,460,"R$ 17,09",5.33
LJ11,2026-03,bebidas geladas,Frappé Turmalina,362,"R$ 20,55",7.48
LJ11,2026-03,Geladas,Chá gelado da casa,278,"R$ 12,69",4.07
LJ11,2026-03,Bebidas geladas,Limonada suíça,215,"R$ 14,37",4.55
LJ11,2026-03,Salgados,Pão de queijo (2 un.),626,"R$ 11,66",6.38
LJ11,2026-03,Salgados,Croissant de queijo,325,"R$ 18,37",9.98
LJ11,2026-03,SALGADOS,Sanduíche de frango,277,"R$ 27,18",15.90
LJ11,2026-03,salgados,Empada de palmito,218,"R$ 15,14",7.77
LJ11,2026-03,doces,Brownie,189,"R$ 13,65",5.94
LJ11,2026-03,doces,Cookie de castanha,183,"R$ 11,06",4.90
LJ11,2026-03,Doces,Bolo de cenoura (fatia),130,"R$ 13,80",5.44
LJ11,2026-03,Doces,Torta de limão (fatia),107,"R$ 17,17",7.34
LJ11,2026-03,graos e varejo,Café em grãos 250g,20,"R$ 42,09",
LJ11,2026-03,graos e varejo,Café em grãos 500g,13,"R$ 73,79",
LJ11,2026-03,Varejo,Cápsulas 10 un.,15,"R$ 37,64",
LJ11,2026-03,Grãos e varejo,Caneca Turmalina,7,"R$ 59,52",36.83
LJ11,2026-04,CAFÉ,Espresso,1497,"R$ 8,26",1.68
LJ11,2026-04,cafe,Coado 300ml,1355,"R$ 10,67",2.36
LJ11,2026-04,CAFÉ,Cappuccino,1408,"R$ 15,48",3.77
LJ11,2026-04,Café,Latte,1142,"R$ 16,33",3.98
LJ11,2026-04,Cafés,Mocha,733,"R$ 18,96",4.84
LJ11,2026-04,bebidas geladas,Cold brew 400ml,590,"R$ 17,05",5.27
LJ11,2026-04,bebidas geladas,Frappé Turmalina,435,"R$ 20,85",7.32
LJ11,2026-04,Bebidas geladas,Chá gelado da casa,311,"R$ 12,92",4.37
LJ11,2026-04,Geladas,Limonada suíça,225,"R$ 13,87",4.79
LJ11,2026-04,Salgados,Pão de queijo (2 un.),720,"R$ 11,95",6.20
LJ11,2026-04,salgados,Croissant de queijo,373,"R$ 18,24",9.32
LJ11,2026-04,SALGADOS,Sanduíche de frango,320,"R$ 26,50",14.67
LJ11,2026-04,Salgados,Empada de palmito,248,"R$ 15,31",8.42
LJ11,2026-04,Doces,Brownie,253,"R$ 13,76",6.03
LJ11,2026-04,doces,Cookie de castanha,202,"R$ 11,27",4.64
LJ11,2026-04,Doces,Bolo de cenoura (fatia),158,"R$ 13,26",5.57
LJ11,2026-04,Doces,Torta de limão (fatia),107,"R$ 17,44",7.48
LJ11,2026-04,graos e varejo,Café em grãos 250g,22,"R$ 41,83",27.38
LJ11,2026-04,graos e varejo,Café em grãos 500g,16,"R$ 72,54",47.11
LJ11,2026-04,graos e varejo,Cápsulas 10 un.,20,"R$ 36,89",27.59
LJ11,2026-04,Varejo,Caneca Turmalina,8,"R$ 58,63",
LJ11,2026-05,CAFÉ,Espresso,1801,"R$ 8,32",1.73
LJ11,2026-05,CAFÉ,Coado 300ml,1605,"R$ 10,78",2.22
LJ11,2026-05,Café,Cappuccino,1700,"R$ 15,55",3.55
LJ11,2026-05,cafe,Latte,1295,"R$ 16,44",3.65
LJ11,2026-05,Café,Mocha,722,"R$ 18,74",5.14
LJ11,2026-05,Bebidas geladas,Cold brew 400ml,565,"R$ 16,76",5.07
LJ11,2026-05,Geladas,Frappé Turmalina,490,"R$ 20,67",7.91
LJ11,2026-05,Geladas,Chá gelado da casa,300,"R$ 13,05",4.26
LJ11,2026-05,bebidas geladas,Limonada suíça,293,"R$ 14,21",4.40
LJ11,2026-05,SALGADOS,Pão de queijo (2 un.),783,"R$ 11,85",6.00
LJ11,2026-05,salgados,Croissant de queijo,438,"R$ 18,53",9.28
LJ11,2026-05,SALGADOS,Sanduíche de frango,348,"R$ 27,20",15.01
LJ11,2026-05,salgados,Empada de palmito,266,"R$ 14,85",8.35
LJ11,2026-05,Doces,Brownie,249,"R$ 13,89",6.17
LJ11,2026-05,Doces,Cookie de castanha,211,"R$ 11,29",4.73
LJ11,2026-05,Doces,Bolo de cenoura (fatia),151,"R$ 13,47",5.66
LJ11,2026-05,Doces,Torta de limão (fatia),122,"R$ 17,47",7.24
LJ11,2026-05,Varejo,Café em grãos 250g,26,"R$ 41,00",26.50
LJ11,2026-05,Varejo,Café em grãos 500g,16,"R$ 72,64",48.54
LJ11,2026-05,Varejo,Cápsulas 10 un.,18,"R$ 39,11",26.27
LJ11,2026-05,Grãos e varejo,Caneca Turmalina,8,"R$ 60,65",38.62
LJ11,2026-06,Café,Espresso,1876,"R$ 8,63",1.74
LJ11,2026-06,Café,Coado 300ml,1548,"R$ 10,93",2.30
LJ11,2026-06,Cafés,Cappuccino,1582,"R$ 15,33",3.64
LJ11,2026-06,Café,Latte,1310,"R$ 15,67",3.62
LJ11,2026-06,Café,Mocha,744,"R$ 17,96",5.13
LJ11,2026-06,Geladas,Cold brew 400ml,614,"R$ 16,89",4.94
LJ11,2026-06,Geladas,Frappé Turmalina,479,"R$ 21,15",7.33
LJ11,2026-06,Bebidas geladas,Chá gelado da casa,328,"R$ 12,63",4.33
LJ11,2026-06,Geladas,Limonada suíça,292,"R$ 13,65",4.66
LJ11,2026-06,Salgados,Pão de queijo (2 un.),870,"R$ 12,27",6.39
LJ11,2026-06,Salgados,Croissant de queijo,471,"R$ 17,58",9.46
LJ11,2026-06,salgados,Sanduíche de frango,332,"R$ 27,32",14.78
LJ11,2026-06,salgados,Empada de palmito,274,"R$ 14,93",8.12
LJ11,2026-06,Doces,Brownie,279,"R$ 14,08",5.98
LJ11,2026-06,doces,Cookie de castanha,227,"R$ 11,16",4.66
LJ11,2026-06,doces,Bolo de cenoura (fatia),194,"R$ 13,39",5.59
LJ11,2026-06,Doces,Torta de limão (fatia),125,"R$ 17,32",7.65
LJ11,2026-06,Varejo,Café em grãos 250g,29,"R$ 41,25",28.18
LJ11,2026-06,graos e varejo,Café em grãos 500g,16,"R$ 73,73",46.83
LJ11,2026-06,Varejo,Cápsulas 10 un.,22,"R$ 38,39",25.73
LJ11,2026-06,Grãos e varejo,Caneca Turmalina,10,"R$ 59,79",37.71
LJ12,2026-01,cafe,Espresso,307,"R$ 8,40",1.67
LJ12,2026-01,CAFÉ,Coado 300ml,267,"R$ 10,99",2.26
LJ12,2026-01,cafe,Cappuccino,280,"R$ 15,66",3.72
LJ12,2026-01,Café,Latte,216,"R$ 16,02",3.71
LJ12,2026-01,Café,Mocha,140,"R$ 18,45",4.71
LJ12,2026-01,Bebidas geladas,Cold brew 400ml,141,"R$ 16,72",5.27
LJ12,2026-01,bebidas geladas,Frappé Turmalina,113,"R$ 20,82",7.71
LJ12,2026-01,Geladas,Chá gelado da casa,81,"R$ 12,88",4.15
LJ12,2026-01,bebidas geladas,Limonada suíça,73,"R$ 13,81",4.62
LJ12,2026-01,salgados,Pão de queijo (2 un.),237,"R$ 12,29",6.48
LJ12,2026-01,Salgados,Croissant de queijo,124,"R$ 18,01",10.18
LJ12,2026-01,SALGADOS,Sanduíche de frango,96,"R$ 27,09",15.04
LJ12,2026-01,salgados,Empada de palmito,92,"R$ 14,73",8.12
LJ12,2026-01,doces,Brownie,139,"R$ 14,28",6.04
LJ12,2026-01,Doces,Cookie de castanha,119,"R$ 10,76",4.59
LJ12,2026-01,Doces,Bolo de cenoura (fatia),92,"R$ 13,63",5.67
LJ12,2026-01,Doces,Torta de limão (fatia),59,"R$ 16,97",7.18
LJ12,2026-01,Grãos e varejo,Café em grãos 250g,44,"R$ 41,01",27.17
LJ12,2026-01,graos e varejo,Café em grãos 500g,25,"R$ 75,60",49.61
LJ12,2026-01,Varejo,Cápsulas 10 un.,35,"R$ 38,84",26.62
LJ12,2026-01,graos e varejo,Caneca Turmalina,14,"R$ 57,76",37.19
LJ12,2026-02,Cafés,Espresso,719,"R$ 8,66",1.77
LJ12,2026-02,Cafés,Coado 300ml,668,"R$ 11,30",2.41
LJ12,2026-02,CAFÉ,Cappuccino,673,"R$ 15,79",3.47
LJ12,2026-02,CAFÉ,Latte,634,"R$ 15,72",3.71
LJ12,2026-02,cafe,Mocha,329,"R$ 17,95",4.92
LJ12,2026-02,Bebidas geladas,Cold brew 400ml,352,"R$ 16,75",5.19
